"(9, 5, 1, 2)",0.038461538461538464,26
"(12, 2, 1, 2)",0.038461538461538464,26
"(4, 1, 2, 5)",0.037037037037037035,459
"(3, 1, 1, 2)",0.036868456986800184,8788
"(11, 5, 2, 2)",0.036585365853658534,82
"(7, 1, 2, 1)",0.036511156186612576,1972
"(9, 1, 2, 1)",0.03620771796093378,2099
"(10, 1, 2, 1)",0.03610923042202663,4431
"(4, 1, 1, 5)",0.03592814371257485,167
"(3, 1, 2, 5)",0.03508771929824561,57
"(11, 3, 2, 2)",0.03485254691689008,1119
"(10, 1, 2, 4)",0.034592868547099524,1879
"(7, 2, 1, 2)",0.034482758620689655,29
"(11, 3, 2, 1)",0.034375,320
"(9, 1, 2, 3)",0.03431372549019608,204
"(7, 3, 2, 4)",0.03333333333333333,30
"(6, 3, 1, 2)",0.03254437869822485,1352
"(10, 3, 2, 4)",0.03225806451612903,62
"(7, 1, 2, 5)",0.031746031746031744,63
"(9, 2, 2, 1)",0.031746031746031744,63
"(8, 1, 2, 5)",0.0313588850174216,287
"(9, 1, 2, 4)",0.0313588850174216,861
"(3, 1, 2, 2)",0.030990173847316706,1323
"(9, 3, 1, 2)",0.030973451327433628,226
"(4, 1, 2, 2)",0.030665280665280667,7696
"(10, 2, 2, 2)",0.030612244897959183,98
"(11, 5, 1, 2)",0.030612244897959183,98
"(12, 1, 2, 5)",0.03048780487804878,164
"(11, 5, 1, 1)",0.030303030303030304,33
"(6, 1, 2, 2)",0.03018018018018018,2220
"(9, 1, 1, 5)",0.029850746268656716,67
"(10, 1, 2, 5)",0.029411764705882353,374
"(9, 1, 1, 3)",0.02857142857142857,245
"(8, 1, 2, 2)",0.027911164465786314,6664
"(2, 4, 2, 2)",0.027777777777777776,36
"(4, 1, 1, 2)",0.027125410991075623,8516
"(8, 1, 1, 2)",0.02710059171597633,8450
"(1, 1, 2, 5)",0.02702702702702703,37
"(11, 1, 2, 5)",0.025951557093425604,578
"(2, 1, 1, 2)",0.025867624044923133,10863
"(9, 1, 1, 4)",0.025487256371814093,667
"(7, 1, 2, 2)",0.024888888888888887,2250
"(6, 1, 1, 2)",0.02469443751558992,8018
"(12, 1, 1, 2)",0.02459016393442623,2196
"(2, 2, 2, 1)",0.023255813953488372,43
"(8, 2, 1, 2)",0.022988505747126436,87
"(10, 5, 1, 2)",0.022222222222222223,45
"(6, 3, 1, 3)",0.021739130434782608,46
"(12, 1, 2, 2)",0.02144177449168207,2705
"(7, 1, 1, 2)",0.02079661614381389,2837
"(6, 2, 1, 2)",0.0196078431372549,102
"(11, 2, 1, 2)",0.018867924528301886,53
"(1, 1, 1, 2)",0.01787487586891758,1007
"(11, 1, 1, 2)",0.016678752719361856,2758
"(9, 1, 2, 2)",0.015905147484094852,3458
"(9, 1, 1, 2)",0.01573508689525599,4258
"(9, 1, 2, 5)",0.015267175572519083,131
"(11, 1, 2, 2)",0.014814814814814815,11745
"(10, 1, 1, 2)",0.014394580863674851,3543
"(10, 1, 2, 2)",0.014329479197549165,10119
"(8, 1, 1, 5)",0.013793103448275862,145
"(1, 1, 2, 2)",0.011312217194570135,442
"(11, 3, 1, 2)",0.011157601115760111,717
"(1, 1, 1, 3)",0.0,25
"(1, 1, 2, 3)",0.0,11
"(1, 2, 1, 1)",0.0,3
"(1, 2, 1, 2)",0.0,3
"(1, 2, 2, 2)",0.0,1
"(1, 3, 1, 2)",0.0,10
"(1, 3, 1, 3)",0.0,1
"(1, 3, 2, 1)",0.0,2
"(1, 3, 2, 2)",0.0,4
"(1, 3, 2, 5)",0.0,1
"(1, 4, 1, 2)",0.0,1
"(1, 4, 1, 4)",0.0,1
"(1, 4, 2, 1)",0.0,1
"(2, 2, 1, 5)",0.0,2
"(2, 4, 2, 3)",0.0,5
"(2, 5, 1, 3)",0.0,4
"(2, 5, 1, 5)",0.0,1
"(2, 5, 2, 3)",0.0,1
"(3, 2, 1, 5)",0.0,1
"(3, 2, 2, 2)",0.0,12
"(3, 2, 2, 3)",0.0,2
"(3, 2, 2, 4)",0.0,2
"(3, 2, 2, 5)",0.0,1
"(3, 3, 1, 5)",0.0,3
"(3, 3, 2, 3)",0.0,6
"(3, 3, 2, 5)",0.0,2
"(3, 4, 1, 5)",0.0,6
"(3, 4, 2, 3)",0.0,2
"(3, 4, 2, 4)",0.0,6
"(3, 4, 2, 5)",0.0,1
"(3, 5, 2, 1)",0.0,3
"(3, 5, 2, 2)",0.0,7
"(3, 5, 2, 4)",0.0,1
"(4, 3, 1, 5)",0.0,7
"(4, 3, 2, 5)",0.0,26
"(4, 4, 1, 5)",0.0,4
"(5, 2, 1, 3)",0.0,3
"(5, 2, 2, 5)",0.0,2
"(5, 3, 1, 5)",0.0,3
"(5, 4, 1, 5)",0.0,2
"(5, 4, 2, 5)",0.0,8
"(5, 5, 2, 4)",0.0,5
"(5, 5, 2, 5)",0.0,1
"(6, 2, 1, 5)",0.0,1
"(6, 2, 2, 4)",0.0,5
"(6, 3, 1, 5)",0.0,7
"(6, 3, 2, 5)",0.0,4
"(6, 4, 1, 5)",0.0,4
"(6, 4, 2, 4)",0.0,15
"(6, 5, 1, 3)",0.0,10
"(6, 5, 2, 3)",0.0,3
"(6, 5, 2, 4)",0.0,11
"(6, 5, 2, 5)",0.0,1
"(7, 1, 1, 5)",0.0,22
"(7, 2, 1, 3)",0.0,4
"(7, 2, 1, 4)",0.0,4
"(7, 2, 2, 4)",0.0,9
"(7, 2, 2, 5)",0.0,1
"(7, 3, 1, 5)",0.0,2
"(7, 3, 2, 5)",0.0,5
"(7, 4, 1, 5)",0.0,3
"(7, 5, 1, 3)",0.0,1
"(7, 5, 1, 4)",0.0,3
"(7, 5, 2, 3)",0.0,2
"(7, 5, 2, 4)",0.0,4
"(8, 2, 1, 5)",0.0,2
"(8, 2, 2, 5)",0.0,3
"(8, 3, 1, 5)",0.0,3
"(8, 3, 2, 5)",0.0,19
"(8, 4, 1, 5)",0.0,5
"(8, 5, 1, 3)",0.0,5
"(8, 5, 1, 5)",0.0,1
"(8, 5, 2, 5)",0.0,1
"(9, 2, 1, 4)",0.0,5
"(9, 2, 1, 5)",0.0,1
"(9, 2, 2, 2)",0.0,44
"(9, 3, 1, 3)",0.0,14
"(9, 3, 2, 3)",0.0,19
"(9, 3, 2, 5)",0.0,5
"(9, 5, 1, 3)",0.0,3
"(9, 5, 1, 4)",0.0,4
"(9, 5, 2, 1)",0.0,10
"(9, 5, 2, 4)",0.0,2
"(9, 5, 2, 5)",0.0,1
"(10, 2, 1, 3)",0.0,2
"(10, 2, 1, 4)",0.0,6
"(10, 2, 1, 5)",0.0,1
"(10, 2, 2, 3)",0.0,10
"(10, 2, 2, 5)",0.0,5
"(10, 3, 1, 3)",0.0,10
"(10, 3, 1, 4)",0.0,16
"(10, 4, 1, 5)",0.0,2
"(10, 4, 2, 5)",0.0,10
"(10, 5, 1, 3)",0.0,3
"(10, 5, 1, 4)",0.0,3
"(10, 5, 2, 3)",0.0,5
"(10, 5, 2, 4)",0.0,7
"(10, 5, 2, 5)",0.0,3
"(11, 2, 2, 5)",0.0,8
"(11, 3, 1, 5)",0.0,3
"(11, 3, 2, 5)",0.0,30
"(11, 4, 1, 5)",0.0,4
"(11, 5, 1, 3)",0.0,4
"(11, 5, 1, 4)",0.0,8
"(11, 5, 2, 5)",0.0,2
"(12, 2, 1, 3)",0.0,3
"(12, 2, 1, 4)",0.0,5
"(12, 2, 2, 3)",0.0,4
"(12, 2, 2, 5)",0.0,1
"(12, 3, 1, 3)",0.0,2
"(12, 3, 1, 5)",0.0,4
"(12, 3, 2, 4)",0.0,19
"(12, 3, 2, 5)",0.0,9
"(12, 4, 2, 5)",0.0,3
"(12, 5, 1, 4)",0.0,3
"(12, 5, 1, 5)",0.0,2
"(12, 5, 2, 3)",0.0,6
"(12, 5, 2, 4)",0.0,6
"(12, 5, 2, 5)",0.0,2
